seed,sweep,domain,mean_norm,std_norm,max_norm,min_norm,n_entities
789,0,user_behavior,1.0,7.108895957933347e-17,1.0000000000000002,0.9999999999999998,200
789,1,security,1.0114681461101307,0.006509337975272614,1.0302008708063781,0.992031625133595,200
789,1,decision_history,1.0160614160146273,0.015100868565576284,1.0463526619850223,0.9724189687266025,200
789,1,threat_intel,1.0394890728319748,0.03156726585120458,1.1186875454342908,0.9408255980745932,200
789,1,network_flow,1.1101839369165496,0.055706813443463496,1.2349875706884867,0.9655801881430699,200
789,1,asset_inventory,1.2184235635349772,0.07134823448356473,1.3868341108545836,0.9888380857507516,200
789,1,user_behavior,1.2175019454389937,0.08492201603967656,1.386492732016066,0.9634378647746686,200
789,2,security,2.4183459097947932,0.12013361880133494,2.6594237046058025,1.9952601126925253,200
789,2,decision_history,5.135366601900512,0.13505085848852164,5.411218415780003,4.7218513354071465,200
789,2,threat_intel,9.784676204214222,0.13920003310222673,10.14538194026578,9.313683928849642,200
789,2,network_flow,16.342794376239898,0.13207224206873316,16.64422265637062,16.01958158747226,200
789,2,asset_inventory,22.932329550660956,0.12760706671936783,23.245792962677704,22.532193282695587,200
789,2,user_behavior,22.947853865064648,0.14542750260744816,23.243844701402157,22.582653474760352,200
789,3,security,79.28848927754599,0.13402138249833975,79.61117893326787,78.84853518393547,200
789,3,decision_history,193.24379118374773,0.13934738210648023,193.5359703344207,192.82648494655814,200
789,3,threat_intel,389.2520095842838,0.14125605220269935,389.623368095074,388.7798760060777,200
789,3,network_flow,667.5773982795362,0.1340815939038507,667.8821830890896,667.2500473345509,200
789,3,asset_inventory,945.9526193902403,0.1279828686503018,946.2716017607471,945.549327773626,200
789,3,user_behavior,946.0195157610183,0.1461366286293983,946.3028120930195,945.6473805972208,200
789,4,security,3222.6150671277287,0.13398081179405333,3222.929765178802,3222.175394966675,200
789,4,decision_history,7765.1473301532005,0.13934122254953424,7765.4406949675895,7764.730596887271,200
789,4,threat_intel,15509.05841037093,0.14138105745471607,15509.429716468623,15508.586072542113,200
789,4,network_flow,26454.635107715818,0.13398366582171242,26454.939243234876,26454.30841969927,200
789,4,asset_inventory,37400.151591347174,0.12810904132047024,37400.470547975696,37399.748592818374,200
789,4,user_behavior,37400.18317955899,0.1461846022541685,37400.47054797569,37399.81229506123,200
789,5,security,127753.1987642927,0.1340344492254772,127753.51593425898,127752.75916113348,200
789,5,decision_history,308544.85793053603,0.13937746351858282,308545.15168014815,308544.44099177106,200
789,5,threat_intel,617261.1029381476,0.14138247057156064,617261.4743094642,617260.630603081,200
789,5,network_flow,1053902.2428635028,0.13401026643745415,1053902.5472711548,1053901.916062065,200
789,5,asset_inventory,1490543.3361432604,0.12808376439860933,1490543.6552771204,1490542.9330921015,200
789,5,user_behavior,1490543.3685927796,0.14618319136404076,1490543.6552771204,1490542.9974216078,200
1024,0,security,1.0,7.28021923224409e-17,1.0000000000000002,0.9999999999999998,200
1024,0,decision_history,1.0,6.131407058289218e-17,1.0000000000000002,0.9999999999999999,200
1024,0,threat_intel,1.0,7.611305586242616e-17,1.0000000000000002,0.9999999999999998,200
